latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,risk_level,risk_score
25.2116,94.5658,301.8,1.0,1.0,2000-12-14,441,Terra,MODIS,49,6.2,286.7,6.4,D,0,High,0.514318241822861
24.2035,82.7122,300.5,1.0,1.0,2000-12-18,1652,Terra,MODIS,29,6.2,288.5,6.3,N,2,High,0.5141871044703317
18.7343,78.0779,317.0,1.2,1.1,2000-11-25,552,Terra,MODIS,49,6.2,300.3,9.0,D,0,High,0.5141490721783276
31.2342,77.77,304.4,1.6,1.3,2000-12-23,612,Terra,MODIS,45,6.2,288.8,10.7,D,0,High,0.5141386384140149
28.2561,84.9761,311.4,1.6,1.2,2000-12-19,459,Terra,MODIS,58,6.2,292.4,22.5,D,0,High,0.5140894725037096
31.1246,78.2229,300.4,2.2,1.4,2000-12-14,618,Terra,MODIS,37,6.2,286.6,20.6,D,0,High,0.5137580675796035
17.9629,74.9692,316.3,1.0,1.0,2000-12-27,551,Terra,MODIS,52,6.2,300.8,6.6,D,0,High,0.5136557215826829
24.7387,68.2542,317.3,2.3,1.5,2000-12-02,556,Terra,MODIS,63,6.2,299.9,32.2,D,0,High,0.5135926489736651
23.2245,79.746,307.7,2.6,1.5,2000-11-30,608,Terra,MODIS,46,6.2,293.3,17.8,D,0,High,0.5133253488659445
32.3923,73.0213,308.0,1.1,1.0,2000-12-14,618,Terra,MODIS,66,6.2,291.2,7.7,D,0,High,0.5132098104049583
12.9509,78.3886,314.2,1.0,1.0,2000-12-06,534,Terra,MODIS,61,6.2,301.0,6.5,D,0,High,0.5129817567589401
27.6587,90.3176,305.9,1.2,1.1,2000-11-03,448,Terra,MODIS,38,6.2,288.8,8.3,D,0,High,0.5129639460780925
29.6595,77.4624,312.7,1.0,1.0,2000-12-18,554,Terra,MODIS,72,6.2,294.0,9.4,D,0,High,0.5128074645815817
21.2586,73.3749,325.5,1.3,1.1,2000-11-05,616,Terra,MODIS,50,6.2,304.8,21.1,D,0,High,0.5128068778841819
28.0124,85.7908,310.2,3.8,1.8,2000-12-23,435,Terra,MODIS,60,6.2,291.7,54.1,D,0,High,0.5126343491137773
21.9116,72.761,302.3,1.0,1.0,2000-11-01,1735,Terra,MODIS,48,6.2,292.2,4.9,N,2,High,0.5125570802032873
15.9649,76.918,318.4,1.0,1.0,2000-12-20,546,Terra,MODIS,58,6.2,302.4,8.5,D,0,High,0.5124898724729934
28.6639,83.6813,301.0,1.0,1.0,2000-11-13,524,Terra,MODIS,14,6.2,287.0,5.1,D,0,High,0.5122516220272245
25.2812,68.5871,313.3,1.1,1.1,2000-12-23,614,Terra,MODIS,50,6.2,297.6,8.9,D,0,High,0.5122329100785633
21.648,77.2546,317.5,1.1,1.0,2000-12-29,538,Terra,MODIS,62,6.2,299.7,12.0,D,0,High,0.5121718536721235
22.5184,76.5317,301.7,1.1,1.0,2000-11-28,1717,Terra,MODIS,44,6.2,291.0,5.2,N,0,High,0.5120290747788621
28.8704,70.2872,315.5,2.3,1.5,2000-11-09,549,Terra,MODIS,53,6.2,297.1,28.0,D,0,High,0.5117029527536034
18.1224,80.706,313.1,1.0,1.0,2000-11-13,527,Terra,MODIS,56,6.2,298.1,5.6,D,0,High,0.5115586778110958
34.4788,73.8641,304.6,1.3,1.1,2000-11-19,624,Terra,MODIS,59,6.2,288.5,11.4,D,0,High,0.5114966371373145
28.9975,82.8869,316.9,1.2,1.1,2000-12-04,542,Terra,MODIS,53,6.2,295.6,16.8,D,0,High,0.511490251208332
24.8878,68.3239,312.5,1.3,1.1,2000-12-19,639,Terra,MODIS,51,6.2,297.4,10.3,D,0,High,0.5114751647928854
21.0689,75.9938,324.8,1.2,1.1,2000-12-25,603,Terra,MODIS,61,6.2,304.1,21.2,D,0,High,0.5113788194986991
32.1388,72.6664,307.9,1.0,1.0,2000-12-23,612,Terra,MODIS,63,6.2,291.4,7.2,D,0,High,0.511359487085687
26.5264,80.2361,317.4,1.2,1.1,2000-12-11,549,Terra,MODIS,72,6.2,297.3,13.9,D,0,High,0.5112659055671525
18.1173,80.7353,320.7,1.0,1.0,2000-11-04,533,Terra,MODIS,0,6.2,302.2,12.1,D,0,High,0.5111621990363681
31.177,73.4933,308.4,1.0,1.0,2000-12-07,612,Terra,MODIS,33,6.2,291.9,6.7,D,0,High,0.5111519203876301
32.4274,73.776,309.2,1.2,1.1,2000-12-18,554,Terra,MODIS,68,6.2,291.8,10.6,D,0,High,0.5110758894987062
16.6509,74.5417,317.6,1.3,1.1,2000-11-27,540,Terra,MODIS,20,6.2,302.2,10.3,D,0,High,0.51102822787769
16.3809,75.2511,322.1,1.2,1.1,2000-11-11,540,Terra,MODIS,71,6.2,304.6,13.2,D,0,High,0.5109567108368704
22.603,76.4456,325.4,1.0,1.0,2000-11-25,551,Terra,MODIS,74,6.2,303.8,13.7,D,0,High,0.5109190436562248
19.4168,74.6417,325.5,1.0,1.0,2000-11-09,552,Terra,MODIS,74,6.2,305.4,14.8,D,0,High,0.5106204879095749
29.9499,80.5168,301.1,1.7,1.3,2000-12-08,517,Terra,MODIS,30,6.2,287.2,12.5,D,0,High,0.5104780350003411
12.5583,76.8208,309.8,1.1,1.1,2000-12-06,534,Terra,MODIS,47,6.2,299.2,4.6,D,0,High,0.5102026814995161
32.9407,75.5993,306.3,2.7,1.6,2000-11-01,637,Terra,MODIS,61,6.2,289.7,36.6,D,0,High,0.5101900030305783
16.4023,80.6994,318.1,1.5,1.2,2000-11-02,546,Terra,MODIS,0,6.2,301.5,16.3,D,0,High,0.5101100515584217
24.3379,68.0705,313.4,1.8,1.3,2000-12-25,602,Terra,MODIS,50,6.2,298.2,15.2,D,0,High,0.5100496352571674
32.2035,74.4853,313.4,1.1,1.0,2000-12-07,612,Terra,MODIS,71,6.2,294.1,9.7,D,0,High,0.5096043032371759
28.4459,80.5409,309.4,1.0,1.0,2000-12-13,536,Terra,MODIS,67,6.2,292.3,7.4,D,0,High,0.5096017427824792
17.6273,78.3961,328.2,1.3,1.1,2000-11-25,552,Terra,MODIS,78,6.2,306.9,23.4,D,0,High,0.5095951737473787
24.1417,82.7557,305.6,1.3,1.1,2000-11-05,1711,Terra,MODIS,65,6.2,291.5,10.0,N,0,High,0.5093664763413426
21.2416,76.789,322.0,1.1,1.1,2000-12-02,557,Terra,MODIS,71,6.2,302.5,14.4,D,0,High,0.5093631447066673
25.8534,68.9324,303.9,1.3,1.1,2000-11-01,1737,Terra,MODIS,57,6.2,292.4,8.6,N,2,High,0.5092968583966112
26.6249,68.0167,316.0,1.0,1.0,2000-12-05,626,Terra,MODIS,55,6.2,298.8,9.4,D,0,High,0.509154763398652
27.689,90.3038,315.4,1.0,1.0,2000-12-19,459,Terra,MODIS,29,6.2,294.1,12.4,D,0,High,0.5090779124848673
26.5806,68.0698,320.6,1.0,1.0,2000-12-05,626,Terra,MODIS,68,6.2,301.3,12.5,D,0,High,0.5087738339130287
19.6362,74.2345,322.6,1.5,1.2,2000-12-29,539,Terra,MODIS,22,6.2,303.9,23.7,D,0,High,0.5087189708770872
25.0163,69.1308,318.0,1.9,1.3,2000-11-24,645,Terra,MODIS,60,6.2,300.3,22.3,D,0,High,0.5084028265423479
30.0881,81.3358,308.7,1.8,1.3,2000-11-07,601,Terra,MODIS,58,6.2,291.2,21.1,D,0,High,0.5080927781535054
21.323,76.9312,302.1,1.1,1.0,2000-11-26,1729,Terra,MODIS,47,6.2,291.8,5.5,N,0,High,0.5080288234161776
21.6059,74.2641,314.2,4.6,2.0,2000-11-15,514,Terra,MODIS,28,6.2,298.6,45.8,D,0,High,0.5079973666859888
30.3959,79.5008,303.1,2.2,1.4,2000-12-23,612,Terra,MODIS,33,6.2,288.4,19.6,D,0,High,0.50795686756353
32.2512,72.8024,307.7,1.0,1.0,2000-12-07,612,Terra,MODIS,64,6.2,291.4,6.6,D,0,High,0.5079118230543851
19.3685,77.1546,323.5,1.6,1.2,2000-12-25,603,Terra,MODIS,73,6.2,304.0,27.8,D,0,High,0.507878018962009
31.5729,77.5756,302.1,1.0,1.0,2000-12-27,548,Terra,MODIS,37,6.2,287.8,6.5,D,0,High,0.5076830007321684
12.4339,77.0504,310.1,1.1,1.0,2000-12-06,534,Terra,MODIS,54,6.2,299.5,5.4,D,0,High,0.5075462414046531
32.1678,72.6826,304.6,1.8,1.3,2000-12-27,548,Terra,MODIS,59,6.2,289.8,13.4,D,0,High,0.5072246612553855
25.8555,68.9452,302.4,1.3,1.1,2000-11-01,1737,Terra,MODIS,49,6.2,291.7,7.4,N,2,High,0.5071261197612846
21.3523,72.8814,322.4,1.0,1.0,2000-11-23,603,Terra,MODIS,62,6.2,303.5,12.5,D,0,High,0.5068542461445507
31.1914,72.2332,309.6,1.2,1.1,2000-12-25,600,Terra,MODIS,64,6.2,293.0,9.3,D,0,High,0.5063799798988238
31.1754,73.5039,308.7,1.0,1.0,2000-12-07,612,Terra,MODIS,40,6.2,292.3,7.2,D,0,High,0.5063677357633904
25.0781,83.9095,318.4,1.1,1.1,2000-12-01,513,Terra,MODIS,74,6.2,298.0,14.8,D,0,High,0.5059821857712091
25.853,68.9332,305.4,1.0,1.0,2000-11-06,1755,Terra,MODIS,64,6.2,293.4,6.6,N,2,High,0.5055909129516457
27.2724,90.0716,303.7,1.2,1.1,2000-12-05,447,Terra,MODIS,55,6.2,288.2,7.1,D,0,High,0.5051554830747587
28.1648,69.3923,316.4,1.0,1.0,2000-12-21,626,Terra,MODIS,52,6.2,298.4,10.2,D,0,High,0.5048393046826607
18.5244,73.4099,317.6,1.0,1.0,2000-12-25,604,Terra,MODIS,58,6.2,302.0,10.3,D,0,High,0.504837850531241
25.4327,68.6652,320.9,1.1,1.0,2000-11-21,615,Terra,MODIS,65,6.2,302.0,13.4,D,0,High,0.5046079795059452
13.9531,75.6156,314.9,1.5,1.2,2000-12-09,605,Terra,MODIS,59,6.2,301.9,11.8,D,0,High,0.504583231116063
17.1575,82.3685,319.0,1.0,1.0,2000-12-08,521,Terra,MODIS,71,6.2,301.7,10.4,D,0,High,0.5044351128463007
28.2164,84.8226,318.0,1.6,1.3,2000-12-19,459,Terra,MODIS,78,6.2,296.5,28.7,D,0,High,0.5038956703389045
25.5774,68.7311,314.8,1.0,1.0,2000-12-05,626,Terra,MODIS,48,6.2,298.7,8.5,D,0,High,0.5037143124327887
25.5062,68.7735,318.3,1.0,1.0,2000-12-05,626,Terra,MODIS,63,6.2,300.6,11.6,D,0,High,0.5037098342850841
29.029,76.9937,313.1,1.0,1.0,2000-12-18,555,Terra,MODIS,69,6.2,295.0,8.6,D,0,High,0.5036818443549754
25.8557,68.9352,318.2,1.0,1.0,2000-11-12,621,Terra,MODIS,39,6.2,300.4,7.5,D,2,High,0.5035877171509812
16.9657,74.4995,319.9,1.1,1.1,2000-12-20,546,Terra,MODIS,65,6.2,303.7,11.8,D,0,High,0.5035641568585241
18.0176,75.0166,315.4,1.0,1.0,2000-12-02,558,Terra,MODIS,56,6.2,300.8,5.9,D,0,High,0.5034584337181979
17.7692,75.11,320.1,1.5,1.2,2000-12-16,610,Terra,MODIS,66,6.2,303.4,17.2,D,0,High,0.5031822869809016
31.7404,72.8622,309.7,1.0,1.0,2000-12-23,612,Terra,MODIS,64,6.2,292.9,7.2,D,0,High,0.5031573428343155
25.5648,68.4827,316.6,2.1,1.4,2000-12-01,651,Terra,MODIS,59,6.2,299.7,29.1,D,0,High,0.5031502653214973
21.9852,73.0596,323.6,2.0,1.4,2000-12-13,538,Terra,MODIS,69,6.2,304.0,38.7,D,0,High,0.503144182504251
33.1535,76.3167,313.7,1.4,1.2,2000-11-02,542,Terra,MODIS,56,6.2,293.9,15.4,D,0,High,0.5028620191790224
21.245,76.7676,321.2,1.1,1.1,2000-12-02,557,Terra,MODIS,63,6.2,302.4,13.6,D,0,High,0.5028609266046926
25.3858,68.6048,316.2,1.1,1.1,2000-12-23,614,Terra,MODIS,63,6.2,299.6,10.9,D,0,High,0.5026163103809385
13.0815,76.4052,320.1,1.0,1.0,2000-12-20,547,Terra,MODIS,72,6.2,305.0,9.6,D,0,High,0.502603597660795
31.7839,72.9035,316.0,1.0,1.0,2000-12-07,612,Terra,MODIS,74,6.2,296.3,10.9,D,0,High,0.5024593506561916
26.5627,96.2797,300.9,1.3,1.1,2000-11-19,448,Terra,MODIS,18,6.2,286.0,4.8,D,0,High,0.5023727544713003
22.3855,93.5336,301.3,1.0,1.0,2000-12-14,442,Terra,MODIS,46,6.2,288.3,4.8,D,0,High,0.5022572970016493
31.1772,75.801,311.1,1.0,1.0,2000-12-09,600,Terra,MODIS,68,6.2,293.4,7.6,D,0,High,0.5020654375451284
24.7691,69.0775,313.8,1.2,1.1,2000-12-28,633,Terra,MODIS,52,6.2,298.5,10.4,D,0,High,0.5017692913683374
31.3152,72.6689,315.9,1.2,1.1,2000-12-21,625,Terra,MODIS,72,6.2,296.5,14.7,D,0,High,0.5016107542596546
18.6393,73.8137,319.9,1.3,1.1,2000-12-20,545,Terra,MODIS,65,6.2,303.3,12.3,D,0,High,0.5012595225903045
26.3505,68.0419,321.4,1.2,1.1,2000-12-03,638,Terra,MODIS,71,6.2,302.2,16.4,D,0,High,0.5011157148879999
17.9554,74.9585,315.3,1.0,1.0,2000-12-27,551,Terra,MODIS,9,6.2,300.9,5.8,D,0,High,0.501078584419192
30.3751,76.8048,316.5,1.0,1.0,2000-12-09,600,Terra,MODIS,75,6.2,296.5,12.4,D,0,High,0.5006211969252428
25.4132,69.0066,312.3,2.0,1.4,2000-12-18,556,Terra,MODIS,50,6.2,297.5,18.8,D,0,High,0.5005564080177051
24.7874,68.014,324.1,1.0,1.0,2000-11-03,627,Terra,MODIS,64,6.2,304.3,11.7,D,0,High,0.500455141609289
13.0056,77.6849,314.5,1.0,1.0,2000-12-06,534,Terra,MODIS,59,6.2,301.9,5.5,D,0,High,0.5004290303942177
15.7066,76.9374,318.4,1.4,1.2,2000-12-15,527,Terra,MODIS,62,6.2,303.1,13.2,D,0,High,0.5002403091861335
29.6094,77.3079,310.5,1.0,1.0,2000-12-18,554,Terra,MODIS,68,6.2,293.5,7.9,D,0,High,0.5001564999569683
26.7967,95.2927,306.9,2.2,1.4,2000-12-26,505,Terra,MODIS,52,6.2,289.4,21.5,D,0,High,0.5000536388198548
31.0087,77.6086,303.8,1.6,1.2,2000-12-23,612,Terra,MODIS,57,6.2,289.3,12.9,D,0,Low,0.4999411065697824
29.4658,82.3724,303.5,1.0,1.0,2000-12-06,529,Terra,MODIS,30,6.2,288.9,7.6,D,0,Low,0.49973167336108376
31.1838,75.8653,302.7,1.0,1.0,2000-12-18,554,Terra,MODIS,52,6.2,289.0,4.1,D,0,Low,0.4993667382143585
31.0753,78.4754,309.5,1.8,1.3,2000-11-05,613,Terra,MODIS,49,6.2,292.2,23.9,D,0,Low,0.4993150146294666
32.568,76.1275,303.2,1.0,1.0,2000-12-25,600,Terra,MODIS,55,6.2,288.7,5.3,D,0,Low,0.4992361054776258
26.9073,95.3837,307.3,2.1,1.4,2000-12-27,410,Terra,MODIS,65,6.2,289.6,20.9,D,0,Low,0.49923479947205657
29.0955,76.18,314.3,1.2,1.1,2000-12-20,542,Terra,MODIS,69,6.2,296.0,12.6,D,0,Low,0.4988572010285523
29.0754,76.6658,322.8,1.1,1.0,2000-12-09,600,Terra,MODIS,78,6.2,300.5,16.7,D,0,Low,0.49876627598860723
24.7412,68.2485,315.9,2.3,1.5,2000-12-02,556,Terra,MODIS,60,6.2,299.9,30.1,D,0,Low,0.4986814848313317
30.9552,78.4132,300.9,1.0,1.0,2000-12-27,548,Terra,MODIS,24,6.2,287.7,5.5,D,0,Low,0.4985583842611249
26.6653,95.0823,306.2,2.2,1.4,2000-12-27,410,Terra,MODIS,42,6.2,289.2,17.1,D,0,Low,0.49846761166427134
16.3907,75.2525,320.0,1.2,1.1,2000-11-11,540,Terra,MODIS,62,6.2,304.1,10.6,D,0,Low,0.49842288257934303
21.7528,93.5695,304.4,1.0,1.0,2000-12-14,442,Terra,MODIS,56,6.2,290.4,6.1,D,0,Low,0.49834161249309
21.9837,93.1435,307.2,1.0,1.0,2000-12-30,442,Terra,MODIS,65,6.2,291.9,7.9,D,0,Low,0.49821756970019354
24.1431,82.7556,302.5,1.0,1.0,2000-11-16,1653,Terra,MODIS,49,6.2,290.4,5.9,N,0,Low,0.4981780098719348
29.5633,70.1354,311.8,1.0,1.0,2000-12-30,619,Terra,MODIS,68,6.2,295.6,6.3,D,0,Low,0.49815708708249656
30.2541,70.6415,309.1,1.0,1.0,2000-12-07,613,Terra,MODIS,57,6.2,293.8,7.0,D,0,Low,0.49794510007485576
25.2039,69.1622,324.1,2.0,1.4,2000-12-02,556,Terra,MODIS,75,6.2,304.0,41.1,D,0,Low,0.49783895495193237
28.0706,90.1825,306.4,1.2,1.1,2000-11-15,512,Terra,MODIS,21,6.2,289.7,8.6,D,0,Low,0.497779470767416
17.6726,75.4187,316.1,2.0,1.4,2000-11-13,528,Terra,MODIS,46,6.2,301.5,16.3,D,0,Low,0.49774938233946947
26.6348,95.2581,310.3,2.1,1.4,2000-12-27,410,Terra,MODIS,69,6.2,291.4,29.1,D,0,Low,0.4977383176750279
19.9497,74.533,321.8,1.0,1.0,2000-12-27,551,Terra,MODIS,68,6.2,303.9,11.7,D,0,Low,0.49726878406191244
21.2652,73.0013,321.1,1.1,1.0,2000-12-18,557,Terra,MODIS,63,6.2,303.3,12.9,D,0,Low,0.4971068815729117
17.5636,81.2235,321.0,1.0,1.0,2000-11-04,534,Terra,MODIS,0,6.2,303.2,10.1,D,0,Low,0.4970497783748135
17.6311,73.4669,316.8,1.0,1.0,2000-12-02,558,Terra,MODIS,55,6.2,302.3,6.3,D,0,Low,0.49703673220637784
25.1829,68.5794,318.3,1.0,1.0,2000-11-19,627,Terra,MODIS,61,6.2,301.1,10.0,D,0,Low,0.4969751111813814
30.4592,70.7894,316.6,1.1,1.0,2000-12-21,625,Terra,MODIS,73,6.2,297.8,11.1,D,0,Low,0.49656554713168566
21.6059,74.3549,327.7,1.3,1.1,2000-12-20,544,Terra,MODIS,76,6.2,306.5,24.6,D,0,Low,0.4963363578320165
30.7396,73.833,308.3,1.1,1.0,2000-12-23,613,Terra,MODIS,65,6.2,292.7,7.4,D,0,Low,0.4962475595450235
27.8897,77.4931,333.0,1.2,1.1,2000-11-07,602,Terra,MODIS,81,6.2,306.4,30.3,D,0,Low,0.49623595763676986
33.4717,73.2041,306.7,2.2,1.4,2000-12-04,541,Terra,MODIS,64,6.2,290.9,17.3,D,0,Low,0.4959771616877698
24.3355,68.0598,311.7,1.8,1.3,2000-12-25,602,Terra,MODIS,38,6.2,298.0,12.8,D,0,Low,0.49596523023170663
16.9671,74.4891,321.6,1.1,1.1,2000-12-20,546,Terra,MODIS,69,6.2,305.0,14.1,D,0,Low,0.49586307284667896
29.6233,91.4784,302.4,2.6,1.5,2000-11-07,423,Terra,MODIS,23,6.2,286.8,20.0,D,0,Low,0.4956856246065376
9.1383,77.8335,316.9,1.1,1.0,2000-11-27,542,Terra,MODIS,39,6.2,304.9,5.2,D,0,Low,0.4952609484414414
31.0381,77.846,313.1,1.1,1.0,2000-12-04,542,Terra,MODIS,67,6.2,294.5,13.2,D,0,Low,0.4951908751762305
32.3447,73.0175,304.6,1.1,1.1,2000-12-25,600,Terra,MODIS,59,6.2,290.3,6.6,D,0,Low,0.4950738723476558
30.2774,70.7196,318.9,1.0,1.0,2000-11-12,620,Terra,MODIS,71,6.2,299.2,11.0,D,0,Low,0.495018108369386
29.6055,77.0556,311.4,1.0,1.0,2000-12-02,554,Terra,MODIS,65,6.2,294.3,8.0,D,0,Low,0.49481790386829644
30.2381,74.2727,318.2,1.3,1.2,2000-12-11,548,Terra,MODIS,75,6.2,298.2,18.2,D,0,Low,0.4947794660356971
26.6466,79.4784,304.4,2.1,1.4,2000-11-02,1641,Terra,MODIS,60,6.2,291.2,18.7,N,0,Low,0.49471089820605224
19.3946,75.9256,313.1,1.9,1.4,2000-11-29,527,Terra,MODIS,51,6.2,299.3,12.3,D,0,Low,0.4946870166856676
31.7344,72.7435,304.2,1.0,1.0,2000-12-07,612,Terra,MODIS,36,6.2,290.4,3.3,D,0,Low,0.49453729295302196
30.9377,73.4438,312.4,1.1,1.0,2000-12-09,600,Terra,MODIS,66,6.2,295.0,9.7,D,0,Low,0.4942509035832984
31.092,74.1494,304.5,1.0,1.0,2000-12-25,600,Terra,MODIS,59,6.2,290.6,5.0,D,0,Low,0.49358156392479907
28.8612,70.7115,310.7,1.0,1.0,2000-12-14,619,Terra,MODIS,39,6.2,295.4,7.0,D,0,Low,0.4935787651797377
30.3909,79.5237,300.8,2.2,1.4,2000-12-23,612,Terra,MODIS,20,6.2,287.9,17.3,D,0,Low,0.49329953822920664
30.9462,74.2603,312.4,1.0,1.0,2000-12-09,600,Terra,MODIS,69,6.2,294.9,9.4,D,0,Low,0.4932981804651132
19.3913,77.147,319.0,2.0,1.4,2000-12-24,520,Terra,MODIS,68,6.2,302.3,28.5,D,0,Low,0.49324933077975486
13.054,76.3353,316.2,1.2,1.1,2000-12-22,534,Terra,MODIS,65,6.2,303.4,7.6,D,0,Low,0.49314654633854804
15.2593,76.6837,314.9,1.5,1.2,2000-12-15,528,Terra,MODIS,46,6.2,301.8,11.6,D,0,Low,0.4929159401151407
19.9089,73.5151,317.3,1.0,1.0,2000-12-02,557,Terra,MODIS,62,6.2,301.9,8.4,D,0,Low,0.49284928617977886
19.6236,80.6686,309.8,1.0,1.0,2000-12-15,526,Terra,MODIS,54,6.2,296.7,7.6,D,0,Low,0.4926926902845889
27.8611,80.2501,309.7,1.1,1.0,2000-12-22,530,Terra,MODIS,64,6.2,293.6,7.8,D,0,Low,0.49240572844732455
21.101,81.4691,320.0,1.1,1.1,2000-12-13,538,Terra,MODIS,73,6.2,301.5,13.4,D,0,Low,0.4923420217687103
16.9367,81.6929,316.2,2.2,1.4,2000-12-11,551,Terra,MODIS,61,6.2,301.0,27.4,D,0,Low,0.4916030706978063
17.3012,81.6666,325.3,1.1,1.0,2000-11-04,534,Terra,MODIS,0,6.2,305.8,17.7,D,0,Low,0.49152438167256995
14.9549,97.9931,315.1,1.3,1.1,2000-12-16,432,Terra,MODIS,66,6.2,298.3,11.9,D,0,Low,0.4914982563588113
10.6289,76.9559,312.1,1.0,1.0,2000-12-13,541,Terra,MODIS,38,6.2,302.1,4.2,D,0,Low,0.49134151448933583
16.7601,81.2217,315.8,1.1,1.0,2000-12-06,533,Terra,MODIS,64,6.2,301.0,8.5,D,0,Low,0.4911957346696675
27.7941,80.1325,310.8,1.1,1.0,2000-12-22,530,Terra,MODIS,66,6.2,294.3,8.5,D,0,Low,0.491173255834185
26.5091,68.0797,313.7,1.2,1.1,2000-12-07,614,Terra,MODIS,42,6.2,298.5,10.0,D,0,Low,0.49108304565339184
22.0742,73.2359,322.1,1.0,1.0,2000-11-23,603,Terra,MODIS,58,6.2,303.8,12.0,D,0,Low,0.49097837918494114
21.2467,76.7567,317.1,1.1,1.1,2000-12-02,557,Terra,MODIS,59,6.2,300.8,9.7,D,0,Low,0.4909180414605328
19.1536,77.1725,318.9,1.1,1.0,2000-12-27,551,Terra,MODIS,66,6.2,302.5,11.1,D,0,Low,0.49071658145776575
31.0302,73.8971,310.6,1.0,1.0,2000-12-07,612,Terra,MODIS,65,6.2,294.1,7.2,D,0,Low,0.4906569730419082
18.042,74.3875,318.1,1.1,1.1,2000-11-23,604,Terra,MODIS,54,6.2,303.0,7.4,D,0,Low,0.49063895344122044
28.1516,77.9061,318.6,1.2,1.1,2000-12-09,601,Terra,MODIS,72,6.2,298.8,14.5,D,0,Low,0.49023380478619993
21.2404,72.9541,321.7,1.0,1.0,2000-11-23,603,Terra,MODIS,60,6.2,304.0,11.2,D,0,Low,0.4900562916650144
30.7959,78.0054,303.2,1.2,1.1,2000-12-25,600,Terra,MODIS,47,6.2,289.5,7.8,D,0,Low,0.4899731040260904
31.079,78.2135,307.6,1.8,1.3,2000-12-23,612,Terra,MODIS,60,6.2,291.7,21.4,D,0,Low,0.4898993488277947
32.1936,74.449,322.3,1.0,1.0,2000-11-14,607,Terra,MODIS,76,6.2,299.9,15.4,D,0,Low,0.4896516188934542
25.5095,69.181,314.7,1.0,1.0,2000-12-21,626,Terra,MODIS,60,6.2,299.3,8.7,D,0,Low,0.489623741840237
30.7861,78.0434,302.6,1.0,1.0,2000-12-11,548,Terra,MODIS,43,6.2,289.2,5.1,D,0,Low,0.4895695947361973
14.0923,75.5981,315.8,1.3,1.1,2000-12-22,534,Terra,MODIS,60,6.2,303.1,8.5,D,0,Low,0.48953556271112775
31.0772,77.6937,306.4,1.0,1.0,2000-12-27,548,Terra,MODIS,51,6.2,291.2,9.4,D,0,Low,0.4893849286892499
24.7662,69.0826,311.7,1.2,1.1,2000-12-28,633,Terra,MODIS,26,6.2,298.0,7.7,D,0,Low,0.48932297474797853
28.5205,82.9284,314.8,2.3,1.5,2000-12-03,459,Terra,MODIS,67,6.2,295.7,41.7,D,0,Low,0.48929207103541006
30.6475,78.8714,303.3,1.0,1.0,2000-12-20,542,Terra,MODIS,48,6.2,289.5,7.4,D,0,Low,0.48912105248019405
10.7056,78.9659,315.2,1.0,1.0,2000-12-15,529,Terra,MODIS,55,6.2,303.5,6.2,D,0,Low,0.4889563288396381
19.2848,77.0336,318.2,1.1,1.0,2000-12-27,551,Terra,MODIS,64,6.2,302.2,10.3,D,0,Low,0.4887126109799774
29.7833,82.0665,307.2,1.0,1.0,2000-12-22,530,Terra,MODIS,21,6.2,291.4,5.5,D,0,Low,0.4884760984865131
24.8776,68.0446,315.8,1.0,1.0,2000-12-05,626,Terra,MODIS,0,6.2,300.4,6.7,D,0,Low,0.48844449819233743
30.3388,70.9161,306.9,1.7,1.3,2000-12-18,554,Terra,MODIS,64,6.2,293.0,13.1,D,0,Low,0.4883669167928628
17.043,81.2761,318.2,1.6,1.2,2000-12-10,508,Terra,MODIS,68,6.2,302.3,17.9,D,0,Low,0.4883132510039981
18.537,77.9135,321.8,1.0,1.0,2000-11-02,546,Terra,MODIS,62,6.2,304.3,8.5,D,0,Low,0.48818551970623636
29.3952,79.5131,302.5,1.0,1.0,2000-12-20,542,Terra,MODIS,32,6.2,289.5,3.7,D,0,Low,0.487918323116681
19.0125,73.3195,332.7,1.0,1.0,2000-12-18,557,Terra,MODIS,83,6.2,310.8,22.0,D,0,Low,0.4878607163218047
30.9566,73.2277,312.3,1.1,1.0,2000-12-09,600,Terra,MODIS,65,6.2,295.3,9.3,D,0,Low,0.48785573650397074
21.2656,70.0428,321.1,1.0,1.0,2000-11-30,609,Terra,MODIS,66,6.2,304.3,11.3,D,0,Low,0.4877703925916534
19.1342,75.356,321.8,2.1,1.4,2000-12-15,527,Terra,MODIS,67,6.2,304.5,30.2,D,0,Low,0.48773791663898947
28.5809,94.6191,307.1,1.0,1.0,2000-12-30,440,Terra,MODIS,65,6.2,289.6,9.2,D,0,Low,0.48767900024578464
37.4747,77.3363,303.2,1.0,1.0,2000-11-23,559,Terra,MODIS,55,6.2,287.2,5.2,D,0,Low,0.4876630164012218
28.8695,82.2612,318.1,1.2,1.1,2000-12-20,542,Terra,MODIS,78,6.2,297.6,20.2,D,0,Low,0.4876185830169955
18.6552,73.8278,320.3,1.3,1.1,2000-11-02,546,Terra,MODIS,62,6.2,304.2,10.3,D,0,Low,0.4875772761257714
25.1064,68.3911,316.0,1.0,1.0,2000-11-28,621,Terra,MODIS,54,6.2,300.4,9.1,D,0,Low,0.4875202064494028
28.9685,79.5056,310.7,1.0,1.0,2000-12-11,548,Terra,MODIS,69,6.2,294.1,8.3,D,0,Low,0.48742215828691304
